row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,,
20070309132568,20070309132,350콜라겐,주식회사 한국바이오건강,기타가공품,콜라겐. 구연산. 타우린. 파인애플향분말. 비타민 C. 히알루론산. 엘라스틴,,
201900142491,20190014249,353라거2,주식회사 스퀴즈맥주 순창공장,맥주,null,,
1985044900196,19850449001,36 아몬드 (언스위트),삼육식품,혼합음료,식품첨가물. 카라기난. 정제소금. 탄산칼슘. 자당지방산에스테르. 혼합음료. 정제수. 향료. 향료,,
1985044900195,19850449001,36 아몬드 (오리지널),삼육식품,혼합음료,정제수. 향료. 향료. 향료. 식품첨가물. 카라기난. 정제소금. 탄산칼슘. 설탕. 자당지방산에스테르. 혼합음료,,
200305540136,20030554013,36.5 도시락,소백로컬푸드협동조합,즉석섭취식품,쌀. 반찬류. 국류10,,
2012036805040,20120368050,360부대찌개,농업회사법인 주식회사 에쓰와이푸드,즉석조리식품,분쇄가공육제품. 프레스햄. 두류가공품. 떡류. 소시지. 소시지. 프레스햄. 김치,,
2017055420811,20170554208,365 ABC(에이비씨) 주스,365푸드앤팜,과.채주스,사과. 비트레드. 당근,,
19970464172467,19970464172,365 x Vitamin C Gold (365 x 비타민씨골드),(주)보고신약 논산공장,혼합음료,비타민 B2. 비타민 B6 염산염. 니코틴산아미드. 타우린. 효소처리스테비아. 사과향. 구연산삼나트륨. 비타민 C. 파인애플향. 농축사과과즙. 구연산. 백설탕. 정제수,,
19970464172488,19970464172,365 x collagen(콜라겐),(주)보고신약 논산공장,혼합음료,L-아르지닌. DL-사과산. 구연산삼나트륨. 다시마농축분말. 구연산. 비타민C(고시형). 믹스베리향. 석류농축액. 열대과일혼합농축액. 시클로덱스트린. 생선콜라겐. 결정과당. 정제수. 비타민 B6 염산염. 나이아신(고시형). 판토텐산칼슘. 히알루론산. 정제소금. 비타민 B2. 비오틴,,
2009039505647,20090395056,365 건강쉐이크,횡성인삼영농조합법인,기타가공품,치커리식이섬유. 볶은현미분말. 볶음보리분말. 포도당. 옥수수가루. 백태분말. 레드비트분말. 건조더덕. 고구마분말. 기타가공품. 기타가공품. 서양호박분말. 찐건조도라지. 밀리타리스동충하초분말. 은행분말. 당근분말. 사과분말. 질경이씨앗껍질분말. 정제소금,,
2017043904855,20170439048,365 견과믹스 프리미엄,(주)지웰,땅콩 또는 견과류가공품,호두. 구운아몬드. 당절임. 구운캐슈. 마카다미아. 아로니아열매,,
20130445054364,20130445054,365 곡물발효효소 위드 홍삼,(주)에스디생명공학 건강식품사업부문,기타가공품,결정과당. 혼합제제. 효소식품. 효소처리스테비아. 기타가공품. 파인애플과즙분말. 홍삼(고시형). 프로바이오틱스(고시형). 포도당. 곡류혼합추출분말,,
20140473138162,20140473138,365 광천김,영어조합법인 최강식품,조미김,재래김. 채종유(유채유또는카놀라유). 참기름. 정제소금,,
2016051605211,20160516052,365 드립백,365바이오그린,커피,커피원두,,
20200371132304,20200371132,365 떡볶이 매운맛,농업회사법인(주)수지스링크,즉석조리식품,떡류. 소스. 즉석조리식품. 과.채가공품,,
20200371132303,20200371132,365 떡볶이 순한맛,농업회사법인(주)수지스링크,즉석조리식품,과.채가공품. 즉석조리식품. 소스. 떡류,,
20170449030352,20170449030,365 리얼 효소,주식회사 코스팜,효소식품,과.채가공품. 아미노산혼합제제. 사과식이섬유. 귀리식이섬유(고시형). 유산균혼합분말. 후추추출물. 자일리톨. 양배추분말. 산화마그네슘. 프락토올리고당(고시형). 두류가공품. 두류가공품. 포도당. 효소식품. 검정콩분말. 백태분말. 혼합제제. 누룽지분말,,
20090362119124,20090362119,365 매직넛츠,(주)해맑음푸드,땅콩 또는 견과류가공품,호두. 당절임. 브라질넛견과. 땅콩 또는 견과류가공품. 땅콩 또는 견과류가공품. 땅콩 또는 견과류가공품,,
202004562449,20200456244,365 매코미 고춧가루,주식회사은하촌농업회사법인,고춧가루,건고추,,
201904621512,20190462151,365 발효 모과차,농업회사법인(주)모가원,액상차,모과. 백설탕,,
201904621513,20190462151,365 발효 모과청,농업회사법인(주)모가원,액상차,모과. 백설탕,,
20070509112126,20070509112,365 야채수,세명제다영농조합법인,침출차,무. 건조무청. 표고버섯. 당근. 우엉,,
20150368233182,20150368233,365 에브리너츠,동우농산(주)제2공장,땅콩 또는 견과류가공품,구운아몬드. 호두. 브라질넛견과. 건포도,,
200606240121,20060624012,365 유기농아침오렌지,서울우유협동조합거창공장,과.채주스,유기농오렌지농축과즙. 천연착향료(Orange leaf). 정제수,,
200606240122,20060624012,365 유기농아침토마토,서울우유협동조합거창공장,과.채주스,토마토페이스트. 유기농캐인슈가. 아가베시럽. 정제염. 구연산. 유기농토마토파우더. 정제수,,
2021044262521,20210442625,365 절임무,농업회사이맛(주),김치,무. 천일염,,
2018038974241,20180389742,365 천년홍삼,(주)개성상인-제2공장,인삼.홍삼음료,식물혼합추출액. 홍삼추출액. 액상과당. 녹용추출액. 당류가공품. 타우린,,
19950443100325,19950443100,365 콜라겐 솔루션,한국바이오팜(주)에이치피,기타가공품,기타가공품. 분말결정포도당. 자일리톨. 믹스베리향. 건조효모. 엘라스틴가수분해물. 히알루론산. 유산균혼합분말. 이산화규소. 스테아린산마그네슘. 구연산(무수). 효소처리스테비아. 프락토올리고당. 비타민C. 블루베리향분말. 세븐베리농축분말,,
20100372386545,20100372386,365 크리스피롤 바나나,(주) 청우식품,과자,과자. 팜올레인유. 식물성크림. 곡류가공품. 채종유(유채유 또는 카놀라유). 정제수. 향료. 전분가공품. 정제소금. 탄산칼슘. 복합조미식품. 식물성크림,,
19920372050440,19920372050,365 크리스피롤 바나나,(주)청우식품,과자,전분가공품. 복합조미식품. 목화씨기름(면실유). 과자. 식물성크림. 정제소금. 합성향료. 탄산칼슘. 팜유. 식물성크림. 곡류가공품,,
19920372050439,19920372050,365 크리스피롤 오리지널,(주)청우식품,과자,목화씨기름(면실유). 과자. 정제소금. 곡류가공품. 식물성크림. 팜유. 기타설탕. 포도당. 가공치즈. 탄산칼슘. 복합조미식품. 전분가공품,,
20100372386546,20100372386,365 크리스피롤 오리지널,(주) 청우식품,과자,복합조미식품. 가공치즈. 포도당. 기타설탕. 과자. 식물성크림. 팜올레인유. 곡류가공품. 채종유(유채유 또는 카놀라유). 정제수. 전분가공품. 정제소금. 탄산칼슘,,
201804773472,20180477347,365 파래광천김,리본 컴퍼니,조미김,파래김. 채종유(유채유또는카놀라유). 참기름. 정제소금,,
2016036832468,20160368324,365 파트너 홍삼,토음바이오 주식회사,인삼.홍삼음료,식물혼합농축액. 홍삼농축액. 덱스트린. 물엿. 프락토올리고당. 식물혼합농축액. 대추농축액. 영지농축액. 배농축액. 정제수,,
200703582241260,20070358224,365 한끼솔루션 고구마맛,코스맥스엔비티(주),두류가공품,비타민C. 니코틴산아미드. 엽산. 산화마그네슘. 피로인산제이철. 산화아연. 판토텐산칼슘. 혼합제제. 비타민B6염산염. 결정과당. 혼합분유. 곡류가공품. 기타가공품. 볶음아몬드분태. 혼합제제. 구아검. 효소처리스테비아. 정제소금. 프로바이오틱스(고시형). 효소식품. L-카르니틴. 기타가공품. 차전자피식이섬유(고시형). 두류가공품. 혼합제제. 비타민B1염산염. 비타민B2. 두류가공품. 기타가공품,,
200703582241261,20070358224,365 한끼솔루션 곡물맛,코스맥스엔비티(주),두류가공품,혼합분유. 두류가공품. 곡류가공품. 기타가공품. 결정과당. 볶음아몬드분태. 혼합제제. 혼합제제. 효소처리스테비아. 구아검. 프로바이오틱스(고시형). 효소식품. L-카르니틴. 생선콜라겐. 차전자피식이섬유(고시형). 두류가공품. 혼합제제. 비타민B1염산염. 비타민B2. 비타민C. 니코틴산아미드. 엽산. 산화마그네슘. 피로인산제이철. 산화아연. 판토텐산칼슘. 혼합제제. 비타민B6염산염,,
20170370741135,20170370741,365 홍삼동충하초 GOLD,(주)개성상인,액상차,허브향. 익모초농축액. 당류가공품. 식물혼합농축액. 홍삼농축액. 덱스트린. 눈꽃동충하초추출액,,
202204810254,20220481025,365(10/90)고춧가루,농업회사법인주식회사패밀리팜,고춧가루,건고추. 건고추,,
202204810252,20220481025,365(30/70)고춧가루,농업회사법인주식회사패밀리팜,고춧가루,건고추. 건고추,,
202204810253,20220481025,365(50/50)고춧가루,농업회사법인주식회사패밀리팜,고춧가루,건고추. 건고추,,
2020053113710,20200531137,365.24 닭가슴살 꼬꼬칩 김스틱,주식회사 태산알엔디 영광공장,기타 수산물가공품,기타 어육가공품. 김. 소스. 기타 수산물가공품,,
2016036900143,20160369001,365.24 닭가슴살 꼬꼬칩 매콤,신선어람,기타 어육가공품,실꼬리돔연육. 닭가슴살. 설탕. 밀전분. 밀가루. 분리대두단백. 재제소금(재제조소금). 고춧가루. 옥수수전분. 베이킹파우더. 복합조미식품. 곡류가공품. 복합조미식품. 복합조미식품. D-소비톨. 효소처리스테비아,,
2020053113743,20200531137,365.24 닭가슴살 꼬꼬칩 매콤한 김스틱,주식회사 태산알엔디 영광공장,기타 수산물가공품,기타 어육가공품. 김. 소스. 소스. 기타 수산물가공품,,
2016036900142,20160369001,365.24 닭가슴살 꼬꼬칩 오리지널,신선어람,기타 어육가공품,실꼬리돔연육. 닭가슴살. 설탕. 밀전분. 밀가루. 분리대두단백. 재제소금(재제조소금). 옥수수전분. 베이킹파우더. 곡류가공품. 복합조미식품. 복합조미식품. D-소비톨. 효소처리스테비아,,
2020047034727,20200470347,365MEAL 高식이섬유,농업회사법인(주)두리두리,즉석섭취식품,곡류가공품. 곡류가공품. 식물성크림. 식물성크림. 두류가공품. 기타가공품. 기타가공품. 아몬드분말. 곤약분말. 탈지분유. 효소처리스테비아. 곡류가공품. 설탕. 두류가공품. 폴리덱스트로스(고시형). 곡류가공품. 곡류가공품,,
2011027533942,20110275339,365℃화덕구이 자반고등어,피쉬베이커리,기타 수산물가공품,고등어,,
20170467026156,20170467026,365강홍삼진액골드,대한홍삼 주식회사,액상차,액상차. 액상차. 물엿. 자몽종자추출물,,
2022048102510,20220481025,365고추씨가루,농업회사법인주식회사패밀리팜,고추종자,고추씨앗,,
19970311175282,19970311175,365과채발효효소분말,주식회사 현대바이오랜드,효소식품,과.채가공품. 탈지분유분말. 정제수. 정제수,,
19970378043545,19970378043,365과채발효효소혼합분말,케이지랩(주),효소식품,포도당. 분리대두단백. 이소말트. 자일리톨. 프락토올리고당. 효소식품. 체리농축분말. 딸기맛분말. 석류농축분말. 세븐베리농축분말. 이산화규소,,
201804773471,20180477347,365광천김,리본 컴퍼니,조미김,재래김. 채종유(유채유또는카놀라유). 정제소금. 참기름,,
202204810255,20220481025,365국산고춧가루,농업회사법인주식회사패밀리팜,고춧가루,건고추,,
202204810258,20220481025,365국산청양고춧가루,농업회사법인주식회사패밀리팜,고춧가루,건고추,,
201803350194,20180335019,365긴급상황,농업회사법인 한국상황버섯(주),액상차,기타가공품. 구연산삼나트륨. 효소처리스테비아. 무수구연산. 비타민 C. 프락토올리고당(고시형). 상황버섯복합추출액,,
200003643481383,20000364348,365꿔바로우소스,(주)신원에프아이,소스,구연산. 복합조미식품. 혼합간장. 설탕. 발효식초. 정제수. 토마토케첩. 소스. 식품첨가물혼합제제. 식품첨가물. 글리신. 5-리보뉴클레오티드이나트륨,,
2007051212520,20070512125,365내몸愛 아로니아진100,농업회사법인주식회사장수식품,과.채주스,아로니아열매,,
2007051212518,20070512125,365내몸愛(엉겅퀴)밀크씨슬,농업회사법인주식회사장수식품,기타가공품,간배. 엉겅퀴,,
2007051212519,20070512125,365내몸愛(엉겅퀴)밀크씨슬골드,농업회사법인주식회사장수식품,액상차,엉겅퀴,,
2007051212516,20070512125,365내몸愛도라지더덕,농업회사법인주식회사장수식품,기타가공품,건도라지,,
2007051212517,20070512125,365내몸愛아로니아,농업회사법인주식회사장수식품,기타가공품,아로니아열매분말,,
2007051212523,20070512125,365내몸愛엉겅퀴차,농업회사법인주식회사장수식품,침출차,엉겅퀴,,
20050358194195,20050358194,365냉콩국가루,(주)에버헬스케어 농업회사법인,두류가공품,백태. 식물성크림. 정제소금,,
20170495095162,20170495095,365단백,마이산홍벵이,곤충가공식품,정제수. 쌍별귀뚜라미,,
201702280637,20170228063,365더치커피,가배하우스,커피,정제수. 커피추출액. 볶은우엉. 보이차추출물(기능성원료인정제2009-17호),,
2021049104069,20210491040,365동전육수 진한대게맛,농업회사법인 주식회사 제이웰푸드,복합조미식품,복합조미식품. 태움용융소금. 복합조미식품. 붉은대게농축액. 복합조미식품. 표고버섯엑기스분말. 다시마엑기스분말,,
2021049104070,20210491040,365동전육수 칼칼야채맛,농업회사법인 주식회사 제이웰푸드,복합조미식품,복합조미식품. 태움용융소금. 복합조미식품. 복합조미식품. 복합조미식품. 표고버섯엑기스분말. 다시마엑기스분말,,
