row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,,,,,,
20150149277364,20150149277,(마음모음)김치전골소스,주식회사 바로에프에스,소스,사골분말. 유청분말. 토마토페이스트. 정제수. 고춧가루. L-글루탐산나트륨. 복합조미식품. 식용우지. 사골엑기스. 소스. 간장소스. 설탕. 파라옥시안식향산에틸. 잔탄검. 5-리보뉴클레오티드이나트륨. 폴리글리세린지방산에스테르. 후추가루. 생강. 정제소금. 된장. 변성전분. 마늘,,,,,,
2015018806970,20150188069,(만만)간장소스,(주)미식주,소스,혼합간장. 기타주류. 백설탕. 발효식초. 소스류,,,,,,
2015018806981,20150188069,(만만)갈비양념,(주)미식주,소스,후추가루. 냉동마늘. 정제수. L-글루타민산나트륨. 혼합간장. 소스류. 소스. 백설탕,,,,,,
2015012826038,20150128260,(만만)해물믹스(짬뽕탕용),옥이푸드,기타 수산물가공품,오징어채. 홍새우살. 꽃게. 주꾸미. 바지락살. 바지락,,,,,,
2015012826037,20150128260,(만만)해물믹스(해물탕용),옥이푸드,기타 수산물가공품,오징어채. 바지락살. 꽃게. 홍새우살. 낙지. 바지락,,,,,,
198503110016066,19850311001,(맘마미야)고추장양념,태원식품산업(주),소스,물엿. 고추장. 혼합조미료. 백설탕. 마늘. 복합조미식품. 양파. 혼합간장. 소맥분. 소스류. 콩기름(대두유). 고추엑기스. 흑후추가루. 파프리카추출색소. L-글루타민산나트륨. 생강엑기스. 잔탄검. 생강. 참기름. 마늘농축액. 올레오레진캡시컴. 카라멜색소. 정제수,,,,,,
198503110016144,19850311001,(맘마미야)돈가스소스,태원식품산업(주),소스,정제수. 소스류. 액상과당. 기타설탕. 토마토케첩. 변성전분. 혼합간장. 발효식초. 사탕수수. 사과농축액. 복합조미식품. 카라멜색소. 정제소금. L-글루타민산나트륨. 정향. 시나몬. 잔탄검. 천연향신료너트맥분말. 흑후추가루. 파라옥시안식향산에틸,,,,,,
198503110016150,19850311001,(맘마미야)마요소스,태원식품산업(주),소스,마요네즈. 소스류. 발효식초. 토마토케첩. 기타설탕. 변성전분. 콩기름(대두유). 멸치엑기스. 정제소금. 잔탄검. 파라옥시안식향산에틸. 정제수,,,,,,
198503110017217,19850311001,(맘마미야)볶음용굴소스,태원식품산업(주),소스,정제수. 천연첨가물. 감초농축액. 혼합제제. 간장분말. 호박산이나트륨. 프로텍스. 효모추출물. 구연산삼나트륨. DL-알라닌. 5'-리보뉴클레오티드이나트륨. 기타주류. 글리신. 소스류. 다시마엑기스. 카라멜색소. 새우엑기스. L-글루탐산나트륨. 백설탕. 덱스트린. 변성전분. 정제소금. 액상과당. 물엿. 혼합간장. 소스류,,,,,,
198503110016026,19850311001,(맘마미야)소불고기용양념소스,태원식품산업(주),소스,혼합간장. 갈색설탕. 양파. 배퓌레. 소스류. 마늘. 야채짬뽕베이스. 복합조미식품. 사과농축과즙. 사골엑기스. 참기름. 생강. 카라멜색소. 잔탄검. 마늘농축액. 볶은참깨. 흑후추가루. 파라옥시안식향산에틸. 정제수,,,,,,
198503110016620,19850311001,(맘마미야)칠리소스,태원식품산업(주),소스,자몽종자추출물. 정제수. 변성전분. 발효식초. 향미유. 마늘. 백설탕. 토마토케첩,,,,,,
200303724095,20030372409,(맛)김가루,세창식품,조미김,김. 식용유. 정제염,,,,,,
2003037240918,20030372409,(매운.클로렐라)꽃김,세창식품,조미김,김,,,,,,
2020026957040,20200269570,(매장용)타래소스,주식회사 히즈테이블,소스,혼합간장. 갈색설탕. 정제수. 소스. 산분해간장. 청주. 과실주,,,,,,
20080372417118,20080372417,(맥)국물떡볶이,(주)청우푸드,즉석조리식품,떡류. 어묵. 기타가공품,,,,,,
20080372417116,20080372417,(맥)모듬감자,(주)청우푸드,기타가공품,서류가공품. 서류가공품. 서류가공품. 서류가공품. 서류가공품. 서류가공품. 과.채가공품. 서류가공품. 서류가공품,,,,,,
20080372417117,20080372417,(맥)모듬튀김,(주)청우푸드,기타가공품,기타가공품. 서류가공품. 서류가공품. 기타 수산물가공품. 기타 어육가공품. 과.채가공품. 서류가공품. 서류가공품. 기타 수산물가공품. 서류가공품. 서류가공품. 서류가공품,,,,,,
20080372417120,20080372417,(맥)모듬해물,(주)청우푸드,기타 수산물가공품,홍합. 대왕오징어. 꽃게. 백합. 흰다리새우. 주꾸미,,,,,,
20080372417119,20080372417,(맥)오뎅탕,(주)청우푸드,즉석조리식품,어묵. 어묵. 어묵. 어묵. 어묵. 어묵. 어묵. 어묵. 복합조미식품,,,,,,
20080372417121,20080372417,(맥)해물짬뽕탕,(주)청우푸드,기타 수산물가공품,홍합. 대왕오징어. 소스류. 백합. 주꾸미. 꽃게. 꽃게. 흰다리새우,,,,,,
2011033273844,20110332738,(먹물)흑미크러스트,호밀식품,빵류,오징어먹물. 식품첨가물혼합제제. 유청분말. 인스턴트이스트. 정제소금. 콩기름(대두유). 흑미가루. 백설탕. 정제수. 강력분,,,,,,
2003015617267,20030156172,(멸치랑 새우랑 다시마) 해물멸치다시팩,(주)석하,기타 수산물가공품,새우. 다시마. 멸치,,,,,,
2003015617268,20030156172,(멸치랑다시마) 멸치다시팩,(주)석하,기타 수산물가공품,멸치. 다시마,,,,,,
20160458115263,20160458115,(모리셔스)앙꼬절편,주식회사만풍농업회사법인,떡류,멥쌀. 팥앙금. 백설탕. 정제소금. 밀가루,,,,,,
20160458115260,20160458115,(모리셔스)인절미크림찹쌀떡,주식회사만풍농업회사법인,떡류,찹쌀. 식물성크림. 가공유크림. 백설탕. 기타가공품. 콩가루. 찰옥수수전분. 정제소금. 밀가루. 식품첨가물혼합제제,,,,,,
20160458115261,20160458115,(모리셔스)크림찹쌀떡,주식회사만풍농업회사법인,떡류,찹쌀. 식물성크림. 가공유크림. 백설탕. 기타가공품. 기타가공품. 찰옥수수전분. 정제소금. 밀가루. 식품첨가물혼합제제,,,,,,
20160458115262,20160458115,(모리셔스)행운떡,주식회사만풍농업회사법인,떡류,멥쌀. 식물성크림. 백설탕. 당류가공품. 기타가공품. 탈지분유. 그린색소. 정제소금. 밀가루. 식품첨가물혼합제제,,,,,,
2003037240920,20030372409,(몰로키아)간장김,세창식품,조미김,몰키아김,,,,,,
2003037240921,20030372409,(몰로키아)웰빙김,세창식품,조미김,김. 몰로키아,,,,,,
199704451441590,19970445144,(못난이)소보로 비스켓S,씨제이푸드빌주식회사,빵류,마가린. 설탕. 밀가루. 땅콩버터. 볶음땅콩분태. 곡류가공품. 전란액. 물엿. 팽창제제. 천일염. 혼합제제. 합성향료,,,,,,
2009052507342,20090525073,(무(無)가미)구운곱창김,(주)대명건해,조미김,김,,,,,,
2009052507314,20090525073,(무(無)가미)구운돌김,(주)대명건해,조미김,돌김,,,,,,
2009052507315,20090525073,(무(無)가미)구운파래김,(주)대명건해,조미김,파래김,,,,,,
1994045922557,19940459225,(무색)명란젓,(주)보령전통식품,양념젓갈,양념젓갈,,,,,,
20030199199261,20030199199,(문학)잡채소스,주식회사 디딤이앤에프,소스,물엿. 설탕. 소스. 소스. 복합조미식품. 후추가루. 혼합간장,,,,,,
2017048138512,20170481385,(민)대구,(주)전주수산,기타 수산물가공품,대구,,,,,,
1985031100112750,19850311001,(밀키트)곱도리탕양념,태원식품산업(주),소스,혼합간장. 설탕. 고추장. 고춧가루. 마늘. L-글루탐산나트륨. 정제수. 소스. 복합조미식품. 참기름. 천연향신료. 생강,,,,,,
1985031100112190,19850311001,(밀키트)김치찜양념,태원식품산업(주),소스,파라옥시안식향산에틸. 자몽종자추출물. 비타민B1라우릴황산염. 과.채가공품. 복합조미식품. 소스. 설탕. 복합조미식품. L-글루탐산나트륨. 마늘. 고춧가루. 물엿. 정제수,,,,,,
1985031100113080,19850311001,(밀키트)닭한마리 육수용분말_15g,태원식품산업(주),복합조미식품,기타가공품. 후추가루. 후추가루. 백설탕. L-글루탐산나트륨. 복합조미식품. 포도당. 정제소금,,,,,,
1985031100113090,19850311001,(밀키트)닭한마리 찍먹소스_60g,태원식품산업(주),소스,고춧가루. 소스. 마늘. 정제수. 재제소금(재제조소금). 혼합간장. 파라옥시안식향산에틸. 주정. 겨자분. L-글루탐산나트륨,,,,,,
1985031100113080,19850311001,(밀키트)닭한마리염지제,태원식품산업(주),복합조미식품,후추가루. 설탕. 정제소금,,,,,,
1985031100111650,19850311001,(밀키트)마파두부소스,태원식품산업(주),소스,소스. 소스. 소스. 설탕. 정제수. 향미유. 고춧가루. L-글루탐산나트륨. 양조간장. 콩기름(대두유). 변성전분. d-토코페롤(혼합형),,,,,,
1985031100111650,19850311001,(밀키트)민트젤리소스,태원식품산업(주),소스,치자황색소. 치자청색소. 민트향. L-글루탐산나트륨. 믹스젤-G. 기타 농산가공품. 펙틴. 설탕. 물엿. 발효식초. 정제수. 정제소금. 기타가공품,,,,,,
1985031100112200,19850311001,(밀키트)분짜 불고기양념,태원식품산업(주),소스,파라옥시안식향산에틸. 혼합제제. 정제수. 혼합간장. 설탕. 물엿. 배퓌레. 양파. 마늘. 소스. 변성전분. 참기름. L-글루탐산나트륨. 대파. 생강. 카라멜색소 Ⅳ. 소스. 스모크향. 정제소금. 주정. 천연향신료. 혼합제제,,,,,,
1985031100112200,19850311001,(밀키트)분짜느억맘소스,태원식품산업(주),소스,설탕. 정제수. 발효식초. 조미액젓. 마늘. 기타과당. 과채음료. 재제소금(재제조소금). 잔탄검. 혼합제제,,,,,,
1985031100112210,19850311001,(밀키트)빠에야시즈닝,태원식품산업(주),복합조미식품,고추플레이크. 천연향신료. 새우분말. 복합조미식품,,,,,,
1985031100111580,19850311001,(밀키트)스테이크마리네이드시즈닝,태원식품산업(주),향신료조제품,피로인산나트륨. 폴리인산나트륨. 천연향신료. 복합조미식품. 프로테아제. 후추가루. 마늘분태. 콩기름(대두유). 메타인산나트륨. 양파플레이크. 천연향신료. 탄산나트륨. 천연향신료. 파분말. 캐러웨이오일. 후추가루. 덱스트린. 건마늘분말,,,,,,
1985031100112680,19850311001,(밀키트)스테이크용 트러플크림소스,태원식품산업(주),소스,천연향신료. 천연향신료. 파라옥시안식향산에틸. 5-리보뉴클레오티드이나트륨. 카라멜색소 Ⅳ. 천연향신료. 잔탄검. 향료. 복합조미식품. L-글루탐산나트륨. 복합조미식품. 정제소금. 주정. 시클로덱스트린. 기타가공품. 밀가루. 가공치즈. 변성전분. 가공버터. 마늘. 양파. 가공유크림. 정제수. 유함유가공품. 과.채가공품,,,,,,
2002046107312530,20020461073,(밀키트)알리오올리오소스,(주)동원홈푸드,소스,천연향신료. 후추가루. 5-리보뉴클레오티드이나트륨. 천연향신료. 천연향신료. 천연향신료. 정제수. 미강유(현미유). 올리브유. 마늘. 절임류. 소스. 바지락엑기스. 청양고추. 홍합엑기스. 기타소금. 자연치즈. 소스. 타마린드검. 건조링홍고추플레이크. L-글루탐산나트륨. 젖산. 잔탄검,,,,,,
20190442149930,20190442149,(밀키트)애슐리 꿀소스,(주)동원홈푸드,소스,혼합제제. 변성전분. 사양벌꿀. 설탕. 정제수. 기타과당. 잔탄검. 당류가공품,,,,,,
1985031100111650,19850311001,(밀키트)양갈비시즈닝,태원식품산업(주),복합조미식품,천연향신료. 천연향신료. 정제소금. 천연향신료. 천연향신료. 기타가공품. 복합조미식품. 옥수수전분. 이산화규소. 효모추출물. 파프리카추출색소. 혼합제제. 혼합제제. 고춧가루. L-글루탐산나트륨. 기타설탕. 천연향신료,,,,,,
1985031100112540,19850311001,(밀키트)어묵탕멸치육수,태원식품산업(주),소스,천연향신료. 호박산이나트륨. 5-리보뉴클레오티드이나트륨. 정제소금. L-글루탐산나트륨. 복합조미식품. 복합조미식품. 액젓. 설탕. 정제수. 소스. 혼합간장,,,,,,
1985031100112210,19850311001,(밀키트)옐로우커리소스,태원식품산업(주),소스,카레. 복합조미식품. 물엿. 유함유가공품. 과.채가공품. 정제수. 설탕. 양파. 마늘. 파라옥시안식향산에틸. 소스. 땅콩버터. 혼합간장. 카레. 마요네즈. 소스. 고추맛기름. 소스,,,,,,
1985031100112560,19850311001,(밀키트)오징어짬뽕용소스,태원식품산업(주),소스,카라멜색소 Ⅳ. 잔탄검. 5-리보뉴클레오티드이나트륨. 건마늘분말. 혼합제제. 변성전분. 복합조미식품. 복합조미식품. L-글루탐산나트륨. 콩기름(대두유). 정제수. 혼합간장. 고춧가루. 소스. 향미유. 설탕. 소스. 정제소금,,,,,,
198503110019630,19850311001,(밀키트)조미소금,태원식품산업(주),가공소금,후추분태. 정제소금,,,,,,
1985031100112710,19850311001,(밀키트)조미시즈닝,태원식품산업(주),가공소금,천연향신료. 재제소금(재제조소금),,,,,,
1985031100112710,19850311001,(밀키트)조미시즈닝1,태원식품산업(주),가공소금,천연향신료. 재제소금(재제조소금),,,,,,
1985031100112190,19850311001,(밀키트)짜글이양념,태원식품산업(주),소스,정제수. 마늘. 고추장. 고춧가루. 혼합간장. 된장. 설탕. L-글루탐산나트륨. 복합조미식품. 소주. 참기름. 기타과당. 생강. 천연향신료. 비타민B1라우릴황산염. 잔탄검,,,,,,
1985031100110540,19850311001,(밀키트)크림파스타소스_380g,태원식품산업(주),소스,우유. 식물성크림. 유크림. 소스. 복합조미식품. 기타가공품. 복합조미식품. 기타가공품. 정제소금. 향미유. L-글루탐산나트륨. 천연향신료. 효모추출물. 비타민B1라우릴황산염. 파라옥시안식향산에틸. 정제수,,,,,,
1985031100111090,19850311001,(밀키트)클래식스테이크소스,태원식품산업(주),소스,토마토케첩. 양파. 기타과당. 주정. 정제소금. 겨자씨앗. 변성전분. 설탕. 당시럽. D-소르비톨액. 정제수. 파라옥시안식향산에틸. 건마늘분말. 카라멜색소. 천연향신료. 소스,,,,,,
1985031100111650,19850311001,(밀키트)탄탄면소스,태원식품산업(주),소스,변성전분. 복합조미식품. 소스. 땅콩버터. 사골농축액. 정제수. 돼지고기. 소스. 마늘. 정제소금. 복합조미식품. 식육추출가공품. L-글루탐산나트륨. 기타과당. 복합조미식품. 고추맛기름. 콩기름(대두유). 혼합장. 참기름. 기타가공품. 주정. 고춧가루. 건마늘분말. 혼합제제. 5-리보뉴클레오티드이나트륨. 젖산. 파프리카추출색소. 잔탄검. 천연향신료. 파라옥시안식향산에틸,,,,,,
1985031100112200,19850311001,(밀키트)팟타이소스,태원식품산업(주),소스,소스. 소스. 소스. 조미액젓. 정제수. 설탕. 기타설탕. 정제소금. 카라멜색소 Ⅳ. L-글루탐산나트륨. 5-리보뉴클레오티드이나트륨. 혼합제제,,,,,,
1985031100111370,19850311001,(밀키트)홀그레인머스타드소스,태원식품산업(주),소스,겨자오일. 자몽종자추출물. 향신료조제품. 기타과당. 마요네즈. 정제수. 향신료조제품. 발효식초. 레몬주스. 천연향신료. 주정. 혼합제제. 변성전분. 글리세린지방산에스테르. 천연향신료. 치자황색소. 잔탄검,,,,,,
201102571531047,20110257153,(바로샤브)간장소스,다솔푸드테크,소스,천연향신료. 향신료조제품. 포도당. 혼합간장. 정제수. 설탕. 발효식초. 과.채가공품. 발효식초. 당류가공품. 과채주스. 과.채가공품. 구연산. 구연산삼나트륨,,,,,,
201102571531049,20110257153,(바로샤브)땅콩소스,다솔푸드테크,소스,된장. 발효식초. 변성전분. 주정. 올리브유. 카라멜색소 Ⅲ. 혼합제제. 물엿. 정제수. 땅콩 또는 견과류가공품. 기타과당. 향신료조제품,,,,,,
201102571531075,20110257153,(바로샤브)매운육수양념,다솔푸드테크,소스,파라옥시안식향산에틸. 기타가공품. 주정. 천연향신료. 정제소금. 복합조미식품. 복합조미식품. L-글루탐산나트륨. 고춧가루. 복합조미식품. 고춧가루. 소주. 정제수. 고추장,,,,,,
201102571531050,20110257153,(바로샤브)칠리소스,다솔푸드테크,소스,정제수. 설탕. 마늘. 대파. 청양고추. 소스. 변성전분. 소스. 정제소금. L-글루탐산나트륨. 발효식초. 소스. 마늘가루. 구연산. 5-리보뉴클레오티드이나트륨. 빙초산. 비타민B1라우릴황산염. 카라멜색소 Ⅳ. 잔탄검. 파프리카추출색소,,,,,,
